customerKey,First Name,Last Name,full Name,gender,DateFirstPurchase,CustomerCity
11359,Jarrod,Prasad,Jarrod Prasad,MALE,2020-06-13,Malabar
11360,Tyrone,Serrano,Tyrone Serrano,MALE,2020-06-27,Rockhampton
11361,Cindy,Ramos,Cindy Ramos,FEMALE,2022-10-01,Newcastle
11362,Damien,Shan,Damien Shan,MALE,2022-03-29,Cranbourne
11363,Julian,Ross,Julian Ross,MALE,2020-06-08,Melbourne
11364,Jennifer,Collins,Jennifer Collins,FEMALE,2020-06-07,Geelong
11365,Brittney,Sun,Brittney Sun,FEMALE,2020-05-31,Findon
11366,Virginia,Patel,Virginia Patel,FEMALE,2022-06-24,Seaford
11367,Calvin,Nara,Calvin Nara,MALE,2022-07-07,North Sydney
11368,Edward,Miller,Edward Miller,MALE,2020-06-24,Rockhampton
11369,Ashlee,Tang,Ashlee Tang,FEMALE,2022-07-05,Findon
11370,Alicia,Xu,Alicia Xu,FEMALE,2022-07-13,South Melbourne
11371,Lacey,Jai,Lacey Jai,FEMALE,2022-11-07,Rockhampton
11372,Wendy,Romero,Wendy Romero,FEMALE,2020-06-07,Brisbane
11373,Carly,Luo,Carly Luo,FEMALE,2022-08-27,Salzgitter
11374,Jimmy,Ortega,Jimmy Ortega,MALE,2022-04-15,Werne
11375,Francisco,Martinez,Francisco Martinez,MALE,2022-10-17,High Wycombe
11376,Lance,Vazquez,Lance Vazquez,MALE,2022-10-15,Liverpool
11377,David,Robinett,David Robinett,MALE,2022-02-28,Solingen
11378,Shannon,Liang,Shannon Liang,FEMALE,2021-10-17,Metz
11379,Gary,Vazquez,Gary Vazquez,MALE,2021-10-02,Boulogne-Billancourt
11380,Mitchell,Kumar,Mitchell Kumar,MALE,2020-10-11,Saarlouis
11381,Meredith,Raman,Meredith Raman,FEMALE,2020-06-12,London
11382,Edward,Patterson,Edward Patterson,MALE,2021-11-03,Roubaix
11383,Marie,Gill,Marie Gill,FEMALE,2023-01-01,Roissy en Brie
11384,Tiffany,Wang,Tiffany Wang,FEMALE,2022-08-02,Les Ulis
11385,Miguel,Allen,Miguel Allen,MALE,2022-07-06,York
11386,Jaclyn,Cai,Jaclyn Cai,FEMALE,2022-11-02,Darmstadt
11387,Megan,Ramirez,Megan Ramirez,FEMALE,2020-07-26,Gateshead
11388,Joseph,Martin,Joseph Martin,MALE,2020-07-03,York
11389,Karl,Shan,Karl Shan,MALE,2022-11-17,Duesseldorf
11390,Christine,Raji,Christine Raji,FEMALE,2022-11-07,Saint Germain en Laye
11391,Lindsay,Xie,Lindsay Xie,FEMALE,2022-10-26,Salzgitter
11392,Willie,Zhao,Willie Zhao,MALE,2022-03-29,Frankfurt
11393,Kurt,Pal,Kurt Pal,MALE,2022-07-16,Saint Ouen
11394,George,McDonald,George McDonald,MALE,2020-07-04,Milton Keynes
11395,Beth,Gutierrez,Beth Gutierrez,FEMALE,2020-11-14,Frankfurt
11396,Ian,Lopez,Ian Lopez,MALE,2022-10-26,Saarlouis
11397,Latoya,Shan,Latoya Shan,FEMALE,2022-07-07,Paris
11398,Colin,Nath,Colin Nath,MALE,2020-07-03,Newcastle upon Tyne
11399,Brenda,Mehta,Brenda Mehta,FEMALE,2022-04-13,Paris
11400,Franklin,Raji,Franklin Raji,MALE,2020-07-15,London
11401,Linda,Navarro,Linda Navarro,FEMALE,2021-10-28,Paris
11402,Kelli,Cai,Kelli Cai,FEMALE,2021-11-07,Orleans
11403,Nancy,Schmidt,Nancy Schmidt,FEMALE,2021-10-28,Saint Ouen
11404,Megan,Taylor,Megan Taylor,FEMALE,2022-02-10,Kassel
11405,Bonnie,Goel,Bonnie Goel,FEMALE,2022-03-31,Bonn
11406,Latoya,Xu,Latoya Xu,FEMALE,2021-11-04,Paris
11407,Mario,She,Mario She,MALE,2022-06-23,Münster
11408,Darren,Gill,Darren Gill,MALE,2022-03-05,London
11409,Jacqueline,Hayes,Jacqueline Hayes,FEMALE,2021-11-17,Saint Germain en Laye
11410,Maurice,Goel,Maurice Goel,MALE,2021-11-13,Paris
11411,Devin,Ross,Devin Ross,MALE,2022-08-04,Ingolstadt
11412,Sydney,Bryant,Sydney Bryant,FEMALE,2020-11-05,Ingolstadt
11413,Megan,Stewart,Megan Stewart,FEMALE,2020-08-10,Gateshead
11414,Ian,Richardson,Ian Richardson,MALE,2020-08-13,Kirkby
11415,Randy,She,Randy She,MALE,2022-08-16,Darmstadt
11416,Katrina,Becker,Katrina Becker,FEMALE,2021-11-07,Croix
11417,Lacey,Zheng,Lacey Zheng,FEMALE,2021-11-04,Pantin
11418,Rafael,Hu,Rafael Hu,MALE,2022-12-17,Paderborn
11419,Kyle,Scott,Kyle Scott,MALE,2022-03-12,Watford
11420,Jordan,Turner,Jordan Turner,MALE,2021-11-01,Roubaix
11421,Amy,Sun,Amy Sun,FEMALE,2020-11-03,Offenbach
11422,Dustin,Deng,Dustin Deng,MALE,2020-08-22,Liverpool
11423,Jasmine,Stewart,Jasmine Stewart,FEMALE,2020-12-10,Hamburg
11424,Pamela,Garcia,Pamela Garcia,FEMALE,2022-04-21,Berlin
11425,Ariana,Gray,Ariana Gray,FEMALE,2021-11-22,Metz
11426,Kristopher,Mehta,Kristopher Mehta,MALE,2022-04-09,Braunschweig
11427,Desiree,Dominguez,Desiree Dominguez,FEMALE,2020-12-20,Kiel
11428,Deanna,Perez,Deanna Perez,FEMALE,2020-12-05,Poing
11429,Marco,Lopez,Marco Lopez,MALE,2021-12-14,Sèvres
11430,Casey,Yuan,Casey Yuan,FEMALE,2022-03-19,Bottrop
11431,Bryant,Garcia,Bryant Garcia,MALE,2020-12-21,Hof
11432,Dominique,Prasad,Dominique Prasad,FEMALE,2021-12-10,Roissy en Brie
11433,Maurice,Shan,Maurice Shan,MALE,2021-12-02,Tremblay-en-France
11434,Andre,Lopez,Andre Lopez,MALE,2022-06-15,West Sussex
11435,Robin,Romero,Robin Romero,FEMALE,2023-01-04,Kiel
11436,Taylor,Cox,Taylor Cox,FEMALE,2022-05-22,Watford
11437,Alfredo,Moreno,Alfredo Moreno,MALE,2022-12-19,Villeneuve-d'Ascq
11438,Jenny,Nara,Jenny Nara,FEMALE,2022-02-05,Werne
11439,Janet,Munoz,Janet Munoz,FEMALE,2021-11-29,Paris La Defense
11440,Sergio,Weber,Sergio Weber,MALE,2022-03-27,Lille
11441,Erika,Gomez,Erika Gomez,FEMALE,2023-01-08,Paris
11442,Joseph,Harris,Joseph Harris,MALE,2022-09-29,Tremblay-en-France
11443,Grace,Griffin,Grace Griffin,FEMALE,2020-06-07,Hobart
11444,Tina,Mehta,Tina Mehta,FEMALE,2020-06-01,Bendigo
11445,Kari,Kim,Kari Kim,FEMALE,2020-06-06,Silverwater
11446,Bethany,Chander,Bethany Chander,FEMALE,2020-06-18,Lane Cove
11447,Jennifer,Roberts,Jennifer Roberts,FEMALE,2020-06-28,Hervey Bay
11448,Kyle,Patterson,Kyle Patterson,MALE,2020-06-16,Melbourne
11449,Alvin,Hu,Alvin Hu,MALE,2020-06-19,Seaford
11450,Brett,Mehta,Brett Mehta,MALE,2020-06-29,Cloverdale
11451,Ruben,Muñoz,Ruben Muñoz,MALE,2020-07-29,Newcastle
11452,Erika,Rubio,Erika Rubio,FEMALE,2020-07-11,Caloundra
11453,Stanley,Malhotra,Stanley Malhotra,MALE,2020-07-15,Hobart
11454,Melinda,Navarro,Melinda Navarro,FEMALE,2020-07-31,Melbourne
11455,Ross,Sanz,Ross Sanz,MALE,2020-07-01,Melton
11456,Jon,Gao,Jon Gao,MALE,2020-07-17,St. Leonards
11457,Jaime,Gutierrez,Jaime Gutierrez,FEMALE,2020-07-17,Wollongong
11458,Bianca,Liu,Bianca Liu,FEMALE,2022-03-30,Springwood
11459,Tasha,Deng,Tasha Deng,FEMALE,2020-07-27,Port Macquarie
11460,Melvin,Chande,Melvin Chande,MALE,2020-07-21,Cranbourne
11461,Victor,Jimenez,Victor Jimenez,MALE,2020-07-31,Lavender Bay
11462,Laura,Lin,Laura Lin,FEMALE,2020-07-16,Matraville
11463,Alisha,Beck,Alisha Beck,FEMALE,2022-03-05,Cloverdale
11464,Alejandro,Huang,Alejandro Huang,MALE,2020-07-22,South Melbourne
11465,Louis,Luo,Louis Luo,MALE,2020-07-14,Gold Coast
11466,Grant,Tang,Grant Tang,MALE,2022-05-22,Lavender Bay
11467,Arturo,Zheng,Arturo Zheng,MALE,2022-07-31,St. Leonards
11468,Jaclyn,Andersen,Jaclyn Andersen,FEMALE,2020-08-08,York
11469,Edwin,Raji,Edwin Raji,MALE,2022-08-09,York
11470,Jay,Suarez,Jay Suarez,MALE,2021-01-22,Stuttgart
11471,Latasha,Suarez,Latasha Suarez,FEMALE,2022-05-17,Chatou
11472,Kenneth,Kumar,Kenneth Kumar,MALE,2020-07-26,Hawthorne
11473,Grace,Henderson,Grace Henderson,FEMALE,2022-06-02,Drancy
11474,Melvin,Xu,Melvin Xu,MALE,2022-09-26,Peterborough
11475,Cesar,Subram,Cesar Subram,MALE,2022-04-23,London
11476,Erika,Navarro,Erika Navarro,FEMALE,2022-11-01,Kirkby
11477,Tristan,Hughes,Tristan Hughes,MALE,2022-09-25,Darmstadt
11478,Billy,Hernandez,Billy Hernandez,MALE,2022-04-19,Sèvres
11479,Darryl,Wu,Darryl Wu,MALE,2021-12-05,Saint Ouen
11480,Colleen,Ma,Colleen Ma,FEMALE,2021-12-25,Tremblay-en-France
11481,Erica,Hu,Erica Hu,FEMALE,2021-01-27,Braunschweig
11482,Adrienne,Torres,Adrienne Torres,FEMALE,2020-09-08,Warrington
11483,Calvin,Chande,Calvin Chande,MALE,2021-12-22,Paris
11484,Erick,Sai,Erick Sai,MALE,2021-01-02,Neunkirchen
11485,Donald,Chandra,Donald Chandra,MALE,2020-09-14,Esher-Molesey
11486,Ariana,Rogers,Ariana Rogers,FEMALE,2022-11-24,Erlangen
11487,Morgan,Jones,Morgan Jones,FEMALE,2022-12-15,Dunkerque
11488,Jermaine,Lopez,Jermaine Lopez,MALE,2020-10-28,London
11489,Deborah,Goel,Deborah Goel,FEMALE,2020-10-28,Oxford
11490,Danny,Rubio,Danny Rubio,MALE,2022-04-04,Paris La Defense
11491,Andre,Perez,Andre Perez,MALE,2020-11-07,London
11492,Terrence,Chander,Terrence Chander,MALE,2021-02-11,Eilenburg
11493,Dawn,Wu,Dawn Wu,FEMALE,2020-11-14,London
11494,Jimmy,Gutierrez,Jimmy Gutierrez,MALE,2020-12-23,Runcorn
11495,Francis,Jimenez,Francis Jimenez,MALE,2022-10-26,Bonn
11496,Gary,Ortega,Gary Ortega,MALE,2020-11-30,Warrington
11497,Katrina,Nath,Katrina Nath,FEMALE,2022-11-04,Newcastle upon Tyne
11498,Arturo,Sun,Arturo Sun,MALE,2022-02-28,Cliffside
11499,Pedro,Vance,Pedro Vance,MALE,2022-04-06,Concord
11500,Sarah,Simmons,Sarah Simmons,FEMALE,2022-01-31,Langley
11501,Brandy,Chandra,Brandy Chandra,FEMALE,2022-03-27,Cliffside
11502,Jared,Peterson,Jared Peterson,MALE,2022-01-30,Shawnee
11503,Dennis,Wu,Dennis Wu,MALE,2022-05-26,Coronado
11504,Jordan,Baker,Jordan Baker,FEMALE,2022-05-01,Downey
11505,Jasmine,Powell,Jasmine Powell,FEMALE,2022-02-22,Burnaby
11506,Nicholas,Brown,Nicholas Brown,MALE,2022-03-08,Port Hammond
11507,Isabella,Russell,Isabella Russell,FEMALE,2022-02-17,Victoria
11508,Elizabeth,Wilson,Elizabeth Wilson,FEMALE,2022-05-02,Lynnwood
11509,Roger,Harui,Roger Harui,FEMALE,2022-07-29,Novato
11510,Seth,Roberts,Seth Roberts,MALE,2022-03-12,N. Vancouver
11511,Caleb,Perry,Caleb Perry,MALE,2022-03-13,Lebanon
11512,Natalie,Campbell,Natalie Campbell,FEMALE,2022-12-28,Oak Bay
11513,Alyssa,Howard,Alyssa Howard,FEMALE,2022-06-08,Royal Oak
11514,Dalton,Diaz,Dalton Diaz,MALE,2022-06-24,Tacoma
11515,Shannon,Huang,Shannon Huang,FEMALE,2020-08-31,Burbank
11516,Mya,Gonzales,Mya Gonzales,FEMALE,2020-09-15,Colma
11517,Katherine,Bryant,Katherine Bryant,FEMALE,2022-06-26,Redwood City
11518,Edward,Washington,Edward Washington,MALE,2022-10-27,Milwaukie
11519,Jerome,Navarro,Jerome Navarro,MALE,2022-03-13,Cliffside
11520,Jada,Morgan,Jada Morgan,FEMALE,2022-02-22,Port Hammond
11521,Ariana,Peterson,Ariana Peterson,FEMALE,2022-03-05,Walla Walla
11522,Christian,Hughes,Christian Hughes,MALE,2020-09-03,Oregon City
11523,Lucas,Taylor,Lucas Taylor,MALE,2022-02-15,N. Vancouver
11524,Alyssa,Jackson,Alyssa Jackson,FEMALE,2022-08-28,Torrance
11525,Ariana,Cook,Ariana Cook,FEMALE,2020-09-06,Lebanon
11526,Katherine,Diaz,Katherine Diaz,FEMALE,2022-02-03,Westminster
11527,Jenna,Green,Jenna Green,FEMALE,2022-02-07,San Gabriel
11528,Joan,Washington,Joan Washington,FEMALE,2020-09-12,Glendale
11529,Austin,Bryant,Austin Bryant,MALE,2020-09-24,Portland
11530,Andrew,Martinez,Andrew Martinez,MALE,2022-01-28,N. Vancouver
11531,Nina,Yuan,Nina Yuan,FEMALE,2020-08-30,Beverly Hills
11532,Lauren,Miller,Lauren Miller,FEMALE,2022-04-05,Redmond
11533,Ebony,Gill,Ebony Gill,FEMALE,2022-05-14,Birmingham
11534,Cameron,Lewis,Cameron Lewis,MALE,2020-09-18,Long Beach
11535,Devin,Nelson,Devin Nelson,MALE,2020-09-02,Lebanon
11536,Logan,Chow,Logan Chow,MALE,2020-09-24,Fremont
11537,Dakota,Ross,Dakota Ross,MALE,2020-09-21,Colma
11538,Nicole,Taylor,Nicole Taylor,FEMALE,2020-09-16,Palo Alto
11539,Justin,Washington,Justin Washington,MALE,2020-09-23,Concord
11540,Alberto,Navarro,Alberto Navarro,MALE,2020-09-13,Coronado
11541,Aidan,Ross,Aidan Ross,MALE,2020-09-12,Portland
11542,Alejandro,Tang,Alejandro Tang,MALE,2022-05-11,York
11543,Sheena,Chande,Sheena Chande,FEMALE,2022-12-21,Paris
11544,Joel,Garcia,Joel Garcia,MALE,2022-08-28,Darmstadt
11545,Reginald,Dominguez,Reginald Dominguez,MALE,2022-07-13,Paris
11546,Christine,Chande,Christine Chande,FEMALE,2021-12-02,Roubaix
11547,Cindy,Sai,Cindy Sai,FEMALE,2021-12-25,Paris
11548,Raymond,Sanchez,Raymond Sanchez,MALE,2020-12-02,Berkshire
11549,Crystal,Liang,Crystal Liang,FEMALE,2020-12-21,London
11550,Deb,Torres,Deb Torres,FEMALE,2021-01-20,Oxford
11551,Shannon,Alvarez,Shannon Alvarez,MALE,2022-03-01,Colombes
11552,Eddie,Rubio,Eddie Rubio,MALE,2023-01-06,Salzgitter
11553,Sharon,Luo,Sharon Luo,FEMALE,2022-08-22,Reading
11554,Sydney,Simmons,Sydney Simmons,FEMALE,2022-05-08,Tremblay-en-France
11555,Alexandria,Henderson,Alexandria Henderson,FEMALE,2022-05-08,Esher-Molesey
11556,Lucas,Evans,Lucas Evans,MALE,2022-12-21,Warrington
11557,Felicia,Ramos,Felicia Ramos,FEMALE,2022-08-08,York
11558,Ivan,Malhotra,Ivan Malhotra,MALE,2022-11-30,Woolston
11559,Frederick,Subram,Frederick Subram,MALE,2022-11-29,Solingen
11560,Whitney,Srini,Whitney Srini,FEMALE,2022-12-03,London
11561,Briana,Dominguez,Briana Dominguez,FEMALE,2021-02-19,München
11562,Jarrod,Gonzalez,Jarrod Gonzalez,MALE,2022-06-26,Leipzig
11563,Cesar,Srini,Cesar Srini,MALE,2022-07-05,London
11564,Jorge,Liang,Jorge Liang,MALE,2021-02-16,Frankfurt am Main
11565,Erik,Diaz,Erik Diaz,MALE,2022-09-08,Berks
11566,April,Shan,April Shan,FEMALE,2022-01-28,Cergy
11567,Carla,Perez,Carla Perez,FEMALE,2022-03-15,Berlin
11568,Alexia,Foster,Alexia Foster,FEMALE,2021-01-10,Cheltenham
11569,Troy,Malhotra,Troy Malhotra,MALE,2022-11-20,West Sussex
11570,Kristin,Andersen,Kristin Andersen,FEMALE,2021-03-25,Berlin
11571,Joel,Sai,Joel Sai,MALE,2021-12-12,Orleans
11572,Billy,Moreno,Billy Moreno,MALE,2021-12-09,Dunkerque
11573,Meagan,Subram,Meagan Subram,FEMALE,2022-07-27,Woolston
11574,Karla,Luo,Karla Luo,FEMALE,2022-03-15,West Sussex
11575,Jackson,Campbell,Jackson Campbell,MALE,2021-01-20,Leeds
11576,Micah,Zhu,Micah Zhu,MALE,2021-12-15,Croix
11577,Janet,Serrano,Janet Serrano,FEMALE,2021-12-21,Paris
11578,Trisha,Huang,Trisha Huang,FEMALE,2021-11-29,Pantin
11579,Clayton,Beck,Clayton Beck,MALE,2022-07-31,Warrington
11580,Melvin,Raje,Melvin Raje,MALE,2022-04-16,Berkshire
11581,Cindy,Jordan,Cindy Jordan,FEMALE,2022-02-11,Paris
11582,Claudia,Ma,Claudia Ma,FEMALE,2021-12-07,Pantin
11583,Karla,Xu,Karla Xu,FEMALE,2021-12-21,Chatou
11584,Devin,Carter,Devin Carter,MALE,2022-09-16,Neunkirchen
11585,Kari,Perez,Kari Perez,FEMALE,2023-01-10,Billericay
11586,Alberto,Romero,Alberto Romero,MALE,2022-10-28,York
11587,Kevin,Bryant,Kevin Bryant,MALE,2021-11-29,Metz
11588,Candace,Mehta,Candace Mehta,FEMALE,2021-11-29,Saint-Denis
11589,Ebony,Malhotra,Ebony Malhotra,FEMALE,2022-06-04,London
11590,Erika,Diaz,Erika Diaz,FEMALE,2021-12-01,Drancy
11591,Stacey,Lu,Stacey Lu,FEMALE,2020-01-11,Versailles
11592,Darrell,Raji,Darrell Raji,MALE,2020-01-11,Paris
11593,Armando,Moreno,Armando Moreno,MALE,2020-01-21,Orleans
11594,Corey,Goel,Corey Goel,MALE,2022-08-17,Verrieres Le Buisson
11595,Sebastian,Howard,Sebastian Howard,MALE,2022-12-30,Erlangen
11596,Roger,Raje,Roger Raje,MALE,2022-10-01,Runcorn
11597,Janelle,Chandra,Janelle Chandra,FEMALE,2023-01-05,Orly
11598,Meredith,Ruiz,Meredith Ruiz,FEMALE,2021-03-11,Saarbrücken
11599,Melody,Diaz,Melody Diaz,FEMALE,2020-01-18,Les Ulis
11600,Linda,Rubio,Linda Rubio,FEMALE,2022-05-06,Sèvres
11601,Ivan,Raman,Ivan Raman,MALE,2020-01-19,Versailles
11602,Larry,Gill,Larry Gill,MALE,2022-07-10,Salzgitter
11603,Geoffrey,Gonzalez,Geoffrey Gonzalez,MALE,2021-01-18,London
11604,Edgar,Sanchez,Edgar Sanchez,MALE,2021-01-03,Wokingham
11605,Heidi,Subram,Heidi Subram,FEMALE,2021-03-08,Stuttgart
11606,Melody,Ramos,Melody Ramos,FEMALE,2020-01-08,Morangis
11607,Clinton,Moreno,Clinton Moreno,MALE,2020-01-19,Paris
11608,Cesar,Madan,Cesar Madan,MALE,2022-12-13,Paris La Defense
11609,Eugene,Ye,Eugene Ye,MALE,2021-01-28,York
11610,Blake,Collins,Blake Collins,MALE,2021-01-10,Stoke-on-Trent
11611,Ernest,Lin,Ernest Lin,MALE,2020-01-23,Orleans
11612,Keith,Andersen,Keith Andersen,MALE,2021-02-02,Berkshire
11613,Meredith,Prasad,Meredith Prasad,FEMALE,2021-05-13,Leipzig
11614,Katrina,Sharma,Katrina Sharma,FEMALE,2021-05-10,Offenbach
11615,Dwayne,Navarro,Dwayne Navarro,MALE,2021-02-22,Lancaster
11616,Casey,Nath,Casey Nath,FEMALE,2021-02-03,Milton Keynes
11617,Sean,Brooks,Sean Brooks,MALE,2020-09-10,Grossmont
11618,Brian,Ramirez,Brian Ramirez,MALE,2022-02-09,Cliffside
11619,Sierra,Young,Sierra Young,FEMALE,2022-02-08,Victoria
11620,Megan,Rodriguez,Megan Rodriguez,FEMALE,2022-02-08,Bellingham
11621,Leah,She,Leah She,FEMALE,2022-08-01,Bremerton
11622,Gabriel,Allen,Gabriel Allen,MALE,2022-04-08,Kirkland
11623,Angela,Perry,Angela Perry,FEMALE,2020-09-07,Fremont
11624,Ryan,Smith,Ryan Smith,MALE,2020-09-21,Mill Valley
11625,Zachary,Moore,Zachary Moore,MALE,2020-09-24,Palo Alto
11626,Destiny,Rogers,Destiny Rogers,FEMALE,2020-09-01,San Francisco
11627,Dalton,Gray,Dalton Gray,MALE,2022-08-27,Spring Valley
11628,Mariah,Wood,Mariah Wood,FEMALE,2020-09-12,Bellflower
11629,Isaiah,Wright,Isaiah Wright,MALE,2020-09-25,Newport Beach
11630,Haley,Powell,Haley Powell,FEMALE,2020-09-21,Seattle
11631,Antonio,Bennett,Antonio Bennett,MALE,2022-02-07,Langley
11632,Alexandra,Jenkins,Alexandra Jenkins,FEMALE,2022-01-30,Langford
11633,Thomas,Anderson,Thomas Anderson,MALE,2022-11-13,Burien
11634,Samuel,Collins,Samuel Collins,MALE,2022-03-11,Puyallup
11635,Darrell,Chande,Darrell Chande,MALE,2022-02-08,Beverly Hills
11636,Kimberly,Cox,Kimberly Cox,FEMALE,2022-09-11,Daly City
11637,Morgan,Hernandez,Morgan Hernandez,FEMALE,2022-02-08,Los Angeles
11638,Antonio,Powell,Antonio Powell,MALE,2022-10-19,Mill Valley
11639,Angelica,Perry,Angelica Perry,FEMALE,2022-11-09,Mill Valley
11640,Chloe,Wilson,Chloe Wilson,FEMALE,2022-03-15,Langford
11641,James,Chen,James Chen,MALE,2022-01-30,Cliffside
11642,Morgan,Hughes,Morgan Hughes,FEMALE,2022-02-09,Oak Bay
11643,Naomi,Munoz,Naomi Munoz,FEMALE,2022-04-21,Burien
11644,Charles,Torres,Charles Torres,MALE,2022-05-17,Redmond
11645,Gabriella,Turner,Gabriella Turner,FEMALE,2022-11-10,Salem
11646,Anna,Foster,Anna Foster,FEMALE,2022-07-15,Burien
11647,Randy,Wu,Randy Wu,MALE,2022-02-15,Cliffside
11648,Kevin,Scott,Kevin Scott,MALE,2022-08-28,Chula Vista
11649,Ian,White,Ian White,MALE,2022-04-05,Newport Beach
11650,Caleb,Hayes,Caleb Hayes,MALE,2022-02-15,Glendale
11651,Patricia,Garcia,Patricia Garcia,FEMALE,2022-03-04,Cliffside
11652,Samuel,Russell,Samuel Russell,MALE,2022-06-26,Vancouver
11653,Sydney,Peterson,Sydney Peterson,FEMALE,2022-04-16,Lebanon
11654,Ariana,Sanchez,Ariana Sanchez,FEMALE,2020-10-18,Bellflower
11655,Tamara,Sharma,Tamara Sharma,FEMALE,2022-09-29,Concord
11656,Katelyn,Perez,Katelyn Perez,FEMALE,2022-09-11,Imperial Beach
11657,Megan,Cox,Megan Cox,FEMALE,2022-05-25,Novato
11658,Robert,Mitchell,Robert Mitchell,MALE,2022-04-23,Oakland
11659,Miguel,Adams,Miguel Adams,MALE,2022-05-09,Sooke
11660,Miranda,Gonzales,Miranda Gonzales,FEMALE,2022-05-08,Port Hammond
11661,Jeremiah,James,Jeremiah James,MALE,2022-04-06,Cliffside
11662,Ethan,Kumar,Ethan Kumar,MALE,2022-05-06,Milwaukie
11663,Seth,Williams,Seth Williams,MALE,2020-10-28,Walla Walla
11664,Alyssa,Morgan,Alyssa Morgan,FEMALE,2020-10-27,Burlingame
11665,Janet,Dominguez,Janet Dominguez,FEMALE,2020-10-13,Chula Vista
11666,Angel,Baker,Angel Baker,MALE,2020-10-17,Torrance
11667,Blake,Moore,Blake Moore,MALE,2022-07-04,Walla Walla
11668,Jada,Collins,Jada Collins,FEMALE,2022-12-16,Beverly Hills
11669,Isabella,Simmons,Isabella Simmons,FEMALE,2022-08-18,Tacoma
11670,Jacqueline,Perry,Jacqueline Perry,FEMALE,2022-04-13,Grossmont
11671,Jessica,Brown,Jessica Brown,FEMALE,2020-10-21,El Cajon
11672,Chad,Jai,Chad Jai,MALE,2022-07-25,Beverly Hills
11673,Susan,Ye,Susan Ye,FEMALE,2022-01-30,Burien
11674,Morgan,Rogers,Morgan Rogers,FEMALE,2022-05-30,Woodland Hills
11675,Devin,Martinez,Devin Martinez,MALE,2020-10-25,Everett
11676,Alan,Hu,Alan Hu,MALE,2022-08-20,Branch
11677,Charles,Walker,Charles Walker,MALE,2022-04-05,Haney
11678,Johnny,Chavez,Johnny Chavez,MALE,2020-10-10,Cheyenne
11679,Dalton,Richardson,Dalton Richardson,MALE,2022-10-13,Puyallup
11680,Kaylee,Nelson,Kaylee Nelson,FEMALE,2022-09-01,Redmond
11681,Abigail,Jones,Abigail Jones,FEMALE,2022-03-07,Spokane
11682,Kaitlyn,Hall,Kaitlyn Hall,FEMALE,2022-09-05,Tacoma
11683,Greg,Taylor,Greg Taylor,MALE,2020-10-05,El Cajon
11684,Devin,Parker,Devin Parker,MALE,2022-07-01,Redmond
11685,Jose,Griffin,Jose Griffin,MALE,2022-03-11,Milwaukie
11686,Luke,Edwards,Luke Edwards,MALE,2022-03-08,Glendale
11687,Cody,Torres,Cody Torres,MALE,2022-04-12,La Jolla
11688,Victoria,Morris,Victoria Morris,FEMALE,2020-10-02,Sedro Woolley
11689,Ian,Diaz,Ian Diaz,MALE,2022-08-26,Edmonds
11690,Caroline,Butler,Caroline Butler,FEMALE,2020-10-25,Port Orchard
11691,Kaitlyn,Wilson,Kaitlyn Wilson,FEMALE,2022-02-08,Imperial Beach
11692,Caleb,Gonzales,Caleb Gonzales,MALE,2022-07-07,Burbank
11693,Hailey,Diaz,Hailey Diaz,FEMALE,2022-01-28,Haney
11694,Jonathon,Ortega,Jonathon Ortega,MALE,2022-04-11,Colma
11695,Logan,Campbell,Logan Campbell,MALE,2022-04-09,Beverly Hills
11696,Mackenzie,Campbell,Mackenzie Campbell,FEMALE,2020-10-01,Tacoma
11697,Eduardo,Lee,Eduardo Lee,MALE,2022-08-07,Oakland
11698,Jackson,Wright,Jackson Wright,MALE,2022-03-31,Metchosin
11699,Chase,Peterson,Chase Peterson,MALE,2022-05-29,Walla Walla
11700,Xavier,Richardson,Xavier Richardson,MALE,2022-02-02,Woodland Hills
11701,David,Hayes,David Hayes,MALE,2022-04-24,Novato
11702,Jenny,Zhou,Jenny Zhou,FEMALE,2022-05-17,Burlingame
11703,Kaylee,Baker,Kaylee Baker,FEMALE,2022-02-13,La Jolla
11704,Evan,Hernandez,Evan Hernandez,MALE,2022-07-07,Santa Cruz
11705,Brooke,Richardson,Brooke Richardson,FEMALE,2020-10-28,Woodland Hills
11706,Blake,Perez,Blake Perez,MALE,2022-03-08,Burlingame
11707,Natalie,Cook,Natalie Cook,FEMALE,2020-10-10,Woodland Hills
11708,Elizabeth,Weisman,Elizabeth Weisman,FEMALE,2020-10-25,Lincoln Acres
11709,Hailey,Collins,Hailey Collins,FEMALE,2022-03-11,Victoria
11710,Zoe,Ramirez,Zoe Ramirez,FEMALE,2022-11-23,La Jolla
11711,Daniel,Davis,Daniel Davis,MALE,2022-02-07,N. Vancouver
11712,Shelby,Rogers,Shelby Rogers,FEMALE,2022-02-04,Haney
11713,Kyle,Zhang,Kyle Zhang,MALE,2022-07-07,Kirkland
11714,Alexandria,Long,Alexandria Long,FEMALE,2022-02-18,San Diego
11715,Chloe,Robinson,Chloe Robinson,FEMALE,2022-12-26,San Gabriel
11716,Evan,Kelly,Evan Kelly,MALE,2022-05-31,Daly City
11717,Marcus,Jones,Marcus Jones,MALE,2022-05-25,Corvallis
11718,Sarah,Jones,Sarah Jones,FEMALE,2022-03-06,Oregon City
11719,Blake,Green,Blake Green,MALE,2022-04-26,Cliffside
11720,Morgan,Morris,Morgan Morris,FEMALE,2022-05-17,San Diego
